code,county,Wheat,Oats,Barley,Sorghum,Rice,Maize (corn),Cereal crops - All other cereals for grain or seed - Production (t),Other crops - Cotton (irrigated and non-irrigated) - Lint production (kg)（数据已改成吨）,Rape or colza seed,"Chick peas, dry","Lentils, dry",Lupins,Other crops - Pulses and legumes - Other pulses - Production (t),Sugar cane,"Hay and silage - Total pasture, cereal and other crops cut for hay and silage - Production(t)","Tangerines, mandarins, clementines",Oranges,Cherries,Fruit and nuts - Stone fruit - Nectarines - Production (t),Fruit and nuts - Stone fruit - Peaches - Production (t),Apples,Avocados,"Mangoes, guavas and mangosteens",Olives,Pears,"Almonds, in shell","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Strawberries,Bananas,Pineapples,Grapes,Vegetables - Beans (including french and runner) - Production (kg)（单位已改成吨）,Vegetables - Broccoli - Production (kg)（单位已改成吨）,Cabbages,Vegetables - Capsicums (excluding chillies) - Production (kg)（单位已改成吨）,Carrots and turnips,Vegetables - Cauliflowers - Production (t),Cucumbers and gherkins,Vegetables - Herbs - Production (kg)（单位已改成吨）,Vegetables - Lettuces - Production (kg)（单位已改为吨）,Cantaloupes and other melons,Vegetables - Mushrooms - Production (kg)（单位已改为吨）,"Onions and shallots, dry (excluding dehydrated)",Potatoes,"Pumpkins, squash and gourds",Green corn (maize),Tomatoes,标记
103000000,Parkes Surrounds,120909.90133803432,11252.92049081052,29772.920308054643,1821.8329326174612,0.0,0.0,6164.436,0.0,8687.552939917206,408.57618712789,0.0,2997.078518485067,0,0.0,4196.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,West Wyalong,336838.6037275823,36214.73157955184,106910.50110618226,38.71841856795578,0.0,0.0,0.0,1.248045,19972.12038232755,1964.6319381046687,0.0,5075.582393882287,0,0.0,4440.533,0.0,0.0,0.063772390547592,0.482752,0.0,0.0,0.0,0.0,0.1581402568381661,0.0,0.0028916582249369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Lithgow,388.28360429689207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Lithgow Surrounds,21.516680238111658,0.0,7.1199470736687145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,534.6977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Mudgee,192.19320212688208,624.8646272542699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,455.9158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050906717770525,0.0,0.0,0.0,0.0,0.0,0.0,103.36809427519374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Mudgee Surrounds - East,427.6428047324558,150.73260657439542,346.9091035894013,0.0,0.0,0.0,342.209,0.0,58.99699644632483,0.0,0.0,0.0,0,0.0,750.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578586878169807,0.0,0.0,0.0,0.0,0.0,0.0,99.90537446696857,0.006629,0.0,0.0,0.0,0.0,6.41295,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Mudgee Surrounds - West,8888.163098359748,12401.270540897278,4234.8520438171945,964.41736432994,0.0,0.0,159.3883,0.0,978.3424196512788,0.0,0.0,209.68513135257405,0,0.0,3244.379,0.0,0.0,35.2752708980306,0.0,0.0,0.0,0.0,0.0,1.3353170514769095,0.0,0.0,0.0,0.0,0.0,0.0,185.4216897308424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Blayney,5417.2670599495095,2227.6000971596272,747.1135077302389,0.0,0.0,0.0,1707.327,0.0,758.7555509341336,5.415233829394156,0.0,0.0,0,0.0,2825.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.057568428661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Orange,89.3584009888736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,469.1634,14.535809691504882,0.0,64.1823966471782,0.0,0.0,9.756888765472771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375096813077957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Orange - North,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.776079,0.0,0.0,19.960773247841647,0.0,0.0,800.01068077007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.875859231517168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
